codigo,grupo,subgrupo,obra_servico,complementar,nivel1,nivel2,nivel3,nivel4,profundidade
TOS_39.27.2,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura","Construções para Fins Agropecuários,  Agroindustriais, Aquícolas e Florestais",de rede hidrosanitária para fins rurais,,39,27,2,,3
TOS_39.27.3,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura","Construções para Fins Agropecuários,  Agroindustriais, Aquícolas e Florestais",de tanques para fins aquícolas,,39,27,3,,3
TOS_39.27.4,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura","Construções para Fins Agropecuários,  Agroindustriais, Aquícolas e Florestais",de estradas rurais,,39,27,4,,3
TOS_39.28.1,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Irrigação e Drenagem,de drenagem para fins rurais,,39,28,1,,3
TOS_39.28.2,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Irrigação e Drenagem,de irrigação,,39,28,2,,3
TOS_39.28.3,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Irrigação e Drenagem,de fertirrigação - Irrigação e Drenagem,,39,28,3,,3
TOS_39.29.1,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura","Uso, Manejo e Conservação de Solos",de manejo e conservação do solo,,39,29,1,,3
TOS_39.29.2,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura","Uso, Manejo e Conservação de Solos",de terraplanagem para fins rurais,,39,29,2,,3
TOS_39.29.3,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura","Uso, Manejo e Conservação de Solos",de remoção de solo para fins rurais,,39,29,3,,3
TOS_39.29.4,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura","Uso, Manejo e Conservação de Solos",de uso de solos - rural,,39,29,4,,3
TOS_39.29.5,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura","Uso, Manejo e Conservação de Solos",de suscetibilidade `natural` dos solos à erosão,,39,29,5,,3
TOS_39.29.6,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura","Uso, Manejo e Conservação de Solos",de aptidão agrícola,,39,29,6,,3
TOS_39.29.7,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura","Uso, Manejo e Conservação de Solos",de descrição e caracterização dos solos – rural,,39,29,7,,3
TOS_39.30.1,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Manejo de Bacias Hidrográficas,de manejo de bacias hidrográficas,,39,30,1,,3
TOS_39.30.2,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Manejo de Bacias Hidrográficas,de captação de água para fins rurais,,39,30,2,,3
TOS_39.30.3,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Manejo de Bacias Hidrográficas,de distribuição de água para fins rurais,,39,30,3,,3
TOS_39.31.1,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Sistemas de Energia,de dimensionamento de central geradora de energia inferior a 100 kW para fins rurais,,39,31,1,,3
TOS_39.31.2,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Sistemas de Energia,de seleção de central geradora de energia inferior a 100 kW para fins rurais,,39,31,2,,3
TOS_39.31.3,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Sistemas de Energia,de utilização de central geradora de energia inferior a 100 kW para fins rurais,,39,31,3,,3
TOS_39.32.1,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Sistemas Térmicos,de geração/transmissão de calor para fins rurais,,39,32,1,,3
TOS_39.32.2,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Sistemas Térmicos,de geração/trasmissão de frio para fins rurais,,39,32,2,,3
TOS_39.33.1,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Sistemas Agroindustriais,de umidificadores agroindustriais,,39,33,1,,3
TOS_39.33.2,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Sistemas Agroindustriais,de aquecedores agroindustriais,,39,33,2,,3
TOS_39.33.3,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Sistemas Agroindustriais,de resfriadores agroindustriais,,39,33,3,,3
TOS_39.33.4,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Sistemas Agroindustriais,de sensores agroindustriais,,39,33,4,,3
TOS_39.33.5,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Sistemas Agroindustriais,de ventiladores agroindustriais,,39,33,5,,3
TOS_39.33.6,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Sistemas Agroindustriais,de sistema computacional agroindustriais,,39,33,6,,3
TOS_39.34.1,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Mecanização Agrícola,de máquina para fins rurais,,39,34,1,,3
TOS_39.34.2,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Mecanização Agrícola,de implemento para fins rurais,,39,34,2,,3
TOS_39.34.3,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Mecanização Agrícola,de equipamentos para fins rurais,,39,34,3,,3
TOS_39.34.4,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Mecanização Agrícola,de motor para fins rurais,,39,34,4,,3
TOS_39.35.1,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Transporte,de transporte de produtos agropecuários,,39,35,1,,3
TOS_39.35.2,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Transporte,de transporte de insumos agropecuários,,39,35,2,,3
TOS_39.36.1,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Navegação,de navegação pesqueira,,39,36,1,,3
TOS_39.36.2,"Agronomia, Agrícola, Florestal, Pesca e Aquicultura",Navegação,de navegação para fins aquícolas,,39,36,2,,3
TOS_40.1.1,Paisagismo,Organização Paisagística,de técnicas silviculturais,,40,1,1,,3
TOS_40.1.2,Paisagismo,Organização Paisagística,de paisagismo,,40,1,2,,3
TOS_40.1.3,Paisagismo,Organização Paisagística,de remoção de árvores,,40,1,3,,3
TOS_40.1.4,Paisagismo,Organização Paisagística,de transplantio de árvores,,40,1,4,,3
TOS_40.1.5,Paisagismo,Organização Paisagística,de recuperação vegetal,,40,1,5,,3
TOS_40.1.6,Paisagismo,Organização Paisagística,de implantação vegetal,,40,1,6,,3
TOS_40.1.7,Paisagismo,Organização Paisagística,de conservação vegetal,,40,1,7,,3
TOS_40.1.8,Paisagismo,Organização Paisagística,de arquitetura paisagística,,40,1,8,,3
TOS_40.1.9,Paisagismo,Organização Paisagística,de implantação de arquitetura paisagística,,40,1,9,,3
TOS_40.1.10,Paisagismo,Organização Paisagística,de reforma de arquitetura paisagística,,40,1,10,,3
TOS_40.1.11,Paisagismo,Organização Paisagística,de acessibilidade de arquitetura paisagística,,40,1,11,,3
TOS_40.1.12,Paisagismo,Organização Paisagística,de elementos de arquitetura paisagística,,40,1,12,,3
TOS_40.1.13,Paisagismo,Organização Paisagística,de equipamentos urbanos,,40,1,13,,3
TOS_40.1.14,Paisagismo,Organização Paisagística,de mobiliário urbano,,40,1,14,,3
TOS_41.1.1,Meteorologia,Previsão do Tempo,de sistemas e métodos computacionais relativos a informações meteorológicas,,41,1,1,,3
TOS_41.1.2,Meteorologia,Previsão do Tempo,"de análise, processamento e interpretação de imagens de satélite e radares meteorológicos",,41,1,2,,3
TOS_41.1.3,Meteorologia,Previsão do Tempo,"de análise de informações sobre dados meteorológicos, estado de superfícies e fluxos radioativos",,41,1,3,,3
TOS_41.1.4,Meteorologia,Previsão do Tempo,de técnicas de aferição e calibração de instrumentos meteorológicos e oceanográficos,,41,1,4,,3
TOS_41.1.5,Meteorologia,Previsão do Tempo,"de codificação, disseminação e divulgação técnica da informação meteorológica",,41,1,5,,3
TOS_41.2.1,Meteorologia,Climatologia,de previsibilidade climática,,41,2,1,,3
TOS_41.2.2.1,Meteorologia,Climatologia,de efeitos climáticos,nos recursos naturais,41,2,2,1,4
TOS_41.2.3.1,Meteorologia,Climatologia,de previsão de impactos,da variabilidade climática,41,2,3,1,4
TOS_41.2.4.1,Meteorologia,Climatologia,de estudo climatológico,de áreas rurais,41,2,4,1,4
TOS_41.2.4.2,Meteorologia,Climatologia,de estudo climatológico,de áreas urbanas,41,2,4,2,4
TOS_41.2.4.3,Meteorologia,Climatologia,de estudo climatológico,global,41,2,4,3,4
TOS_41.2.5.1,Meteorologia,Climatologia,de estudo de mudanças climáticas,em diferentes escalas,41,2,5,1,4
TOS_41.3.1,Meteorologia,Meteorologia Aplicada,de hidrometeorologia,,41,3,1,,3
TOS_41.3.2,Meteorologia,Meteorologia Aplicada,de biometeorologia,,41,3,2,,3
TOS_41.3.3,Meteorologia,Meteorologia Aplicada,de agrometeorologia,,41,3,3,,3
TOS_41.3.4.1,Meteorologia,Meteorologia Aplicada,de meteorologia,aeronáutica,41,3,4,1,4
TOS_41.3.4.2,Meteorologia,Meteorologia Aplicada,de meteorologia,marinha,41,3,4,2,4
TOS_41.3.4.3,Meteorologia,Meteorologia Aplicada,de meteorologia,aplicada à oceanografia,41,3,4,3,4
TOS_41.3.5,Meteorologia,Meteorologia Aplicada,de microclimatologia,,41,3,5,,3
TOS_41.4.1,Meteorologia,Modelagem Atmosférica de Tempo e Clima,de modelagem atmosférica de tempo e clima,,41,4,1,,3
TOS_41.5.1,Meteorologia,Meteorologia e Meio Ambiente,de interrelação entre atmosfera e ambiente,,41,5,1,,3
TOS_41.5.2,Meteorologia,Meteorologia e Meio Ambiente,de meteorologia ambiental,,41,5,2,,3
TOS_41.5.3,Meteorologia,Meteorologia e Meio Ambiente,de diagnóstico de dispersão de poluentes atmosféricos,,41,5,3,,3
TOS_41.5.4,Meteorologia,Meteorologia e Meio Ambiente,"de prognóstico, diagnóstico, monitoramento, mitigação e avaliação",,41,5,4,,3
TOS_41.6.1,Meteorologia,Climatologia Agrícola,de climatologia agrícola,,41,6,1,,3
TOS_41.6.2,Meteorologia,Climatologia Agrícola,de climatologia para aquicultura/pesca,,41,6,2,,3
TOS_42.1.1,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de controle de riscos,,42,1,1,,3
TOS_42.1.2,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de condições de vulnerabilidades das instalações e equipamentos - HAZOP,,42,1,2,,3
TOS_42.1.3,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de Análise de Risco (AR),,42,1,3,,3
TOS_42.1.4,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de medidas de proteção coletiva,,42,1,4,,3
TOS_42.1.5,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de Equipamentos e Dispositivos de Proteção,,42,1,5,,3
TOS_42.1.6,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de trabalho a céu aberto (NR21),,42,1,6,,3
TOS_42.1.7,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de trabalho aquaviário (NR30),,42,1,7,,3
TOS_42.1.8,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de trabalho em altura (NR35),,42,1,8,,3
TOS_42.1.9,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de trabalho em mineração (NR22),,42,1,9,,3
TOS_42.1.10,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de trabalho na agricultura e outros (NR31),,42,1,10,,3
TOS_42.1.11,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de trabalho portuário (NR29),,42,1,11,,3
TOS_42.1.12,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de trabalho subterrâneo (NR22),,42,1,12,,3
TOS_42.1.13,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de projeto de ancoragem,,42,1,13,,3
TOS_42.1.14,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de gerenciamento de controle de riscos mecânicos e elétricos,,42,1,14,,3
TOS_42.1.15,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de Programa de Gerenciamento de Riscos (PGR),,42,1,15,,3
TOS_42.1.16,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de projeto de sistemas de segurança,,42,1,16,,3
TOS_42.1.17,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de avaliação ambiental de radiação ionizante e não-ionizante,,42,1,17,,3
TOS_42.1.18,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de análise de falha - segurança do trabalho,,42,1,18,,3
TOS_42.1.19,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de trabalho com Fornos (NR14),,42,1,19,,3
TOS_42.1.20,Prevenção e Controle de Riscos,Gerenciamento e Controle de Riscos,de trabalho com Explosivos (NR19),,42,1,20,,3
TOS_42.2.1,Prevenção e Controle de Riscos,"Transporte, Movimentação, Armazenamento e Manuseio de Materiais",de segurança para operação de máquinas e equipamentos,,42,2,1,,3
TOS_42.2.2,Prevenção e Controle de Riscos,"Transporte, Movimentação, Armazenamento e Manuseio de Materiais","de transporte, movimentação e manuseio de materiais (NR11) - segurança do trabalho",,42,2,2,,3
TOS_42.2.3,Prevenção e Controle de Riscos,"Transporte, Movimentação, Armazenamento e Manuseio de Materiais",de máquinas e equipamentos (NR12) - segurança do trabalho,,42,2,3,,3
TOS_42.3.1,Prevenção e Controle de Riscos,Segurança em Caldeiras e Vasos de Pressão,de segurança em caldeiras e/ou vasos de pressão (NR13),,42,3,1,,3
TOS_42.4.1,Prevenção e Controle de Riscos,"Segurança em Redes e Tubulações de Fluidos, Gases e Vapores","de segurança em redes e tubulações de fluidos, gases e vapores",,42,4,1,,3
TOS_42.5.1,Prevenção e Controle de Riscos,Segurança em Instalações e Serviços em Eletricidade,de segurança em instalações e serviços em eletricidade (NR10),,42,5,1,,3
TOS_42.6.1,Prevenção e Controle de Riscos,Segurança e Conforto nas Edificações,de especificação de saídas de emergência,,42,6,1,,3
TOS_42.6.2,Prevenção e Controle de Riscos,Segurança e Conforto nas Edificações,de especificação de escadas de emergência,,42,6,2,,3
TOS_42.6.3,Prevenção e Controle de Riscos,Segurança e Conforto nas Edificações,de especificação de porta corta fogo,,42,6,3,,3
TOS_42.6.4,Prevenção e Controle de Riscos,Segurança e Conforto nas Edificações,de sinalização de emergência,,42,6,4,,3
TOS_42.7.1,Prevenção e Controle de Riscos,Áreas Classificadas e Zonas de Riscos,de áreas de riscos - segurança do trabalho,,42,7,1,,3
TOS_42.7.2,Prevenção e Controle de Riscos,Áreas Classificadas e Zonas de Riscos,de atmosferas potencialmente explosivas,,42,7,2,,3
TOS_42.8.1,Prevenção e Controle de Riscos,Transporte e Armazenamento de Produtos Perigosos,de transporte de produto perigoso,,42,8,1,,3
TOS_42.8.2,Prevenção e Controle de Riscos,Transporte e Armazenamento de Produtos Perigosos,de armazenamento e manipulação de produto perigoso,,42,8,2,,3
TOS_42.9.1,Prevenção e Controle de Riscos,Segurança em Espaços Confinados,de trabalhos em espaços confinados (NR33),,42,9,1,,3
TOS_42.10.1,Prevenção e Controle de Riscos,Condições Ambientais de Conforto,de riscos ergonômicos,,42,10,1,,3
TOS_42.10.2,Prevenção e Controle de Riscos,Condições Ambientais de Conforto,da Análise Ergonômica do Trabalho - AET (NR17),,42,10,2,,3
TOS_42.10.3,Prevenção e Controle de Riscos,Condições Ambientais de Conforto,de condições sanitárias e de conforto nos locais de trabalho (NR24),,42,10,3,,3
TOS_42.10.4,Prevenção e Controle de Riscos,Condições Ambientais de Conforto,de conforto térmico,,42,10,4,,3
TOS_42.10.5,Prevenção e Controle de Riscos,Condições Ambientais de Conforto,de conforto acústico,,42,10,5,,3
TOS_42.10.6,Prevenção e Controle de Riscos,Condições Ambientais de Conforto,de nível de iluminamento,,42,10,6,,3
TOS_42.10.7,Prevenção e Controle de Riscos,Condições Ambientais de Conforto,de dimensionamento de postos de trabalho,,42,10,7,,3
TOS_42.11.1.1,Prevenção e Controle de Riscos,Organização dos Postos de Trabalho,de arranjo físico,de instalações,42,11,1,1,4
TOS_42.11.1.2,Prevenção e Controle de Riscos,Organização dos Postos de Trabalho,de arranjo físico,de equipamentos,42,11,1,2,4
TOS_42.11.1.3,Prevenção e Controle de Riscos,Organização dos Postos de Trabalho,de arranjo físico,de postos de trabalho/mobiliário,42,11,1,3,4
TOS_43.1.1,Sistemas de Proteção contra Incêndios e Catástrofes,Especificações de Proteção contra Incêndio,de especificações de proteção e equipamentos contra incêndio,,43,1,1,,3
TOS_43.2.1,Sistemas de Proteção contra Incêndios e Catástrofes,Emergência e Catástrofes,de plano de emergência e catástrofe,,43,2,1,,3
TOS_43.2.2,Sistemas de Proteção contra Incêndios e Catástrofes,Emergência e Catástrofes,de análise de catástrofe,,43,2,2,,3
TOS_43.3.1,Sistemas de Proteção contra Incêndios e Catástrofes,Plano de Contingência,de plano de contingência,,43,3,1,,3
TOS_43.4.1,Sistemas de Proteção contra Incêndios e Catástrofes,Equipamentos de Combate a Incêndios,de especificação de detectores de incêndio,,43,4,1,,3
TOS_43.4.2,Sistemas de Proteção contra Incêndios e Catástrofes,Equipamentos de Combate a Incêndios,de teste hidrostático de extintores,,43,4,2,,3
TOS_43.4.3,Sistemas de Proteção contra Incêndios e Catástrofes,Equipamentos de Combate a Incêndios,de localização de equipamento de combate a incêndio,,43,4,3,,3
TOS_43.5.1,Sistemas de Proteção contra Incêndios e Catástrofes,Sistemas de Detecção e Alarme,de especificação de sistema de alarme de incêndio,,43,5,1,,3
TOS_43.5.2,Sistemas de Proteção contra Incêndios e Catástrofes,Sistemas de Detecção e Alarme,de especificação de sistema de detecção de incêndio,,43,5,2,,3
TOS_43.6.1,Sistemas de Proteção contra Incêndios e Catástrofes,Salvamento e Resgate,de técnicas de salvamento e resgate,,43,6,1,,3
TOS_44.1.1.1,Higiene do Trabalho,Avaliação de Riscos Ambientais do Trabalho,de riscos ambientais,físicos,44,1,1,1,4
TOS_44.1.1.2,Higiene do Trabalho,Avaliação de Riscos Ambientais do Trabalho,de riscos ambientais,químicos,44,1,1,2,4
TOS_44.1.1.3,Higiene do Trabalho,Avaliação de Riscos Ambientais do Trabalho,de riscos ambientais,biológicos,44,1,1,3,4
TOS_44.1.2,Higiene do Trabalho,Avaliação de Riscos Ambientais do Trabalho,de atividades e operações insalubres (NR15),,44,1,2,,3
TOS_44.1.3,Higiene do Trabalho,Avaliação de Riscos Ambientais do Trabalho,de insalubridade,,44,1,3,,3
TOS_44.1.4,Higiene do Trabalho,Avaliação de Riscos Ambientais do Trabalho,de periculosidade,,44,1,4,,3
TOS_44.1.5,Higiene do Trabalho,Avaliação de Riscos Ambientais do Trabalho,de atividades penosas,,44,1,5,,3
TOS_44.1.6,Higiene do Trabalho,Avaliação de Riscos Ambientais do Trabalho,de avaliação ocupacional,,44,1,6,,3
TOS_44.1.7,Higiene do Trabalho,Avaliação de Riscos Ambientais do Trabalho,de atividades e operações perigosas (NR16),,44,1,7,,3
TOS_44.2.1,Higiene do Trabalho,Mapa de Riscos,de mapa de riscos,,44,2,1,,3
TOS_44.3.1,Higiene do Trabalho,Programa de Prevenção de Riscos Ambientais - PPRA,do Programa de Prevenção de Riscos Ambientais – PPRA,,44,3,1,,3
TOS_44.4.1,Higiene do Trabalho,Condições Ambientais nos Locais de Trabalho - LTCAT,de laudo de condições ambientais de trabalho – LTCAT,,44,4,1,,3
TOS_44.5.1,Higiene do Trabalho,Programa de Conservação Auditiva - PCA,de Programa de Conservação Auditiva – PCA,,44,5,1,,3
